    (  3.733989508097862 ;   1.4170859229209989   )         (   5.301316748857649   ;  2.3860747483719926 )   
 (   10.792071469045156   ;  4.871820642986994    )      (    10.340442435801586   ;    5.553472051557251    )   
   (     2.10884926386973 ;   4.401392299820028 )  (    10.181704894740294   ;    4.98722769677291   )  
     (   1.766429580276905 ;  5.8932191475772155    )     (  4.6782770297115235   ; 6.384818061670684   )    
     ( 8.585538482549623     ;   2.0106728913922804    )     ( 5.99168365264329   ;  8.294044031001246   ) 
   (    1.4310027413497453     ; 3.1797127408409747 )         (   9.854313605933989    ;    1.4004462223724126     )   
  ( 7.681292246162812   ; 6.427080112984967  )      (    2.4959946440566094  ;     8.166282239943218 )  
 (    9.862127151170732    ;     7.070058529848346     )    (    8.234631148692841     ; 7.821065881548045 )  
 ( 5.444145060686667  ; 8.25779252634485   )         (    2.730902516728703     ;    1.7036691188146693     )     
    (     4.804633395052689    ;   3.3641726467074022 )          ( 6.907026914977481    ;     3.9559869247820725     ) 
     (   2.3533219451112224 ;     6.232280047414816  )       (   6.52958466468289   ;     2.568163831430871   )    
 (   5.822238669988323 ;     4.270395400481453 )         (     2.4564063967031107 ;     5.775384377794783 )   
  ( 8.719628812694594  ;  9.39956963841823    )        (  6.547522177579552  ;  8.806224393915057 )   
  (     10.947935917933403     ;   1.8527570624056335  )    (     8.24017421419358 ; 5.982565579329484    )     
    (  2.585844081564205    ;  1.8255113352193677 )         (    6.787890976342833 ;  3.17107285455533   )   
    (    5.834385380528613 ;  3.978243390333164     )     (  4.163624599882272 ; 5.586233815013946     )    
    ( 10.127107640361892     ;    9.790043417867121  )      (   3.6269511979009152     ; 5.944961106960925     ) 
    (    5.404305297004654    ;   2.7640619354925846    )    (     8.955332366300762  ;  7.97275616079987 )   
    ( 8.551313129397368    ;   1.484458065426412  )      (     9.339439895434635     ;    10.261436740471376     )     
     (    8.00086189428218   ;   5.524906449346929     )        ( 4.942543017250686  ;  5.478426893306918 ) 
     (    1.4994971298107609  ;   9.208667942132202  )    (     8.12395900750745    ;  9.927608182760533    )    
    (  2.0380600103710913  ;   8.220223711891592 )  (     5.326563939309787     ;    8.461735109744769   ) 
  (    6.946230774173821   ;    4.068470436610599     )      (  4.628368430843082 ;  9.746410922774748     )    
 (    5.151134649092394  ;  1.4014784600541532     )       (    3.9581544384980027  ;   6.875628808809391 )    
  (   7.600010500274372   ;     3.172813428468995     )     (  4.975174958030965 ;   8.338872429819475   )    
   (     5.846940932925237    ;   8.65941894939354    )     ( 7.612916708266098    ; 4.339781542029625 ) 
   (   3.8036473520375536     ;    9.331062433243613    )         (    10.28692393469358  ;    3.4663783019916563    ) 
    (    7.65434424211846   ;  7.571343149098553    )       (    10.76668653671398  ;     4.712857463238938   )  
    (     8.934658999908958  ;   3.250264059309651   )       (    2.711589016755749  ;   9.852937706806962    )     
  (     5.774611881171175 ; 3.148363931157997    )      (     2.8709236040270993 ;   1.1647770113465263    )     
  ( 7.305659861339739 ;  8.232413674369482    )     (    3.947963753106191  ;  9.507449157103142    )    
  ( 6.231802994426889 ;     3.7826745948069576 )     (    8.128102413212178   ; 7.748983077396154   )   
 (     4.564751854571066 ;     7.3717195329150424   )        (     6.271051417372603 ;     4.545965579138245  )     
    (  7.523159562001828    ;     9.694815173284018     )       ( 7.767103109074245   ;     3.474705718761785   ) 
 (  10.595914444613399   ;  3.251868878094104 )     ( 6.05745592003096 ; 2.5139612060810492    )   
     (  4.769496538896484   ;     3.8809369897020556   )     ( 4.818601142353675    ;  8.87922869873545   )  
  (     4.9193959185716025     ;   10.143294378852664 )      (  9.810772608756093     ;     4.208595379510583  )    
    (    6.365593372464583   ;   5.560069038311273 )      (   1.390459057278687    ;     5.100154275228681 )  
    ( 4.592104102176474   ; 8.700437773109599   )  (    2.686978658990328 ; 4.000980113458816  )  
 ( 3.130583470972376 ;     6.121383955980299    )       (     8.443116379219813   ;  5.447669814866186 )   
     ( 4.607996070487922  ;  3.1590181675442133     )      (    9.519823799788265  ; 2.6584438214043673    ) 
 (   9.958345944585016     ; 7.571462391802464   )       (    8.064980582678528     ; 9.47681206014665    )    
   ( 10.798470131025208    ; 1.0332950102186524  )     (   8.346220629879614  ;  2.6667988058093943     )  
 (    9.967895148431671   ;     3.4815597981407667 )       (  8.247817649493967  ; 9.559734116065423   ) 
     (   5.232754863917863    ;     5.313335719813177 )      (     6.431636014066225     ;   6.052605208630711  )   
   (     1.153772349086082    ; 2.4348714707863994 )         ( 10.16214236627931     ;     9.957970536839197     )     
   (    4.118301626576573    ;     9.162280222870507     )   (  8.795480728732668 ;     4.70543768129282  )    
   (    5.536435491149097  ;     3.973798520439852   )    ( 7.9326094041691295  ;     8.39470244988355    ) 
   ( 8.201173072303455     ;  3.1136068693975654   )     (  9.236500932749072     ; 3.200151048832569   ) 
    (   10.81265064021182 ;    7.047213136386854    )       ( 10.913403988784818    ; 10.127024207159533  )     
   (  5.66643543144552 ;  4.76839823670852 )  ( 3.8581683345223485    ;    4.119144968215415    )  
 (     4.505881823943935     ;  10.957724483473672  )   (  8.463632011406453   ; 4.5182076895873635     )   
     (   7.538548743638496    ;   10.99260622546266  )         (  7.094070694323546    ;   5.8746307100671675   )  
     ( 10.616681953516226    ;   8.808943891277252     )    (  7.222710773444024    ;  4.109969777956869  )     
   ( 5.581756680268691     ;     2.614318683071306 )    ( 10.233303108926169    ;    3.03089604050768     )     
   (   8.77308378227599    ;     3.4527515706443714   )       (   10.885760513219614 ;    6.1947356887657055    )  
 (    2.7004781923271137   ; 1.6210238291834302     )         (    2.4458576943696677     ;     9.126571183318728  )   
  (    5.880990007605678  ;  5.936560834286308    )    (    2.4789935858167103     ; 6.88790666864722 ) 
  (   5.83969770540039  ;     10.85687665557515  )     (  4.30801509411517  ; 1.9968943723299484   ) 
  (  10.27456415509252 ;   6.45058429177736    )   (     9.135105766344962 ;   7.700124298784146 )   
 ( 1.3853555009261689    ;   6.219964469222437   )      (  3.8277343853263925 ;    1.5959769940228454     )   
   ( 8.366621350939411   ;    7.775100081806261     )     (   9.368667739469469 ;    4.60953677372615 )   
    ( 3.064738879759518  ;     1.359571876580298 )    (   4.970044661531178   ;   10.319070257503835  )   
  (   3.799018535582279  ;   1.227716651564397  )      (     2.851513943983951     ;   9.63406432339062    )  
    (  2.346872468922525     ; 4.873447891277413   )       ( 8.682434119338538   ; 5.8248298155675995    )   
 (    9.09304560863001     ;   5.110638914491414     )        (   2.688134732892287  ;    4.903664523304734 )  
     (   1.3429088636300504    ;    10.005069353773381     )      (  6.42024231165245 ;     6.357581913129492  ) 
    (     9.799815418964382     ; 5.6579332531808415     )      (  10.191066335568777 ;    9.232598834193338    )     
    ( 8.206519157556748    ;  6.840909007628845     )      (  6.172049904941147   ;   8.569589125875982     )    
  (     1.1506551331974293     ; 10.482793900643136  )         (   2.156281453217752 ;     7.191697092657147   ) 
    (   5.034283659368625 ;     7.007698993668541    )       (     10.985069367828993  ;     7.843315242098356  )    
    (   7.207496002253947   ;  4.524808017717103   )        (  10.638579891586092 ;     10.680623827243203 ) 
     ( 8.26608279551909   ;   10.869698106687553    )     (   9.990535845952861  ; 1.1136921189302509  )   
   (  2.5132649533462694 ; 8.497221999827126  )      ( 5.226979528951862     ;     3.0001437176985615 )    
     (     1.5854873052398635     ; 7.225955811155011     )     (  1.9290973290133708  ;  2.190383595605881     )    
    ( 6.242274431062586    ;   9.834205734830736 )        (     7.820106725319418    ;   5.42438724048849  )  
   ( 1.3201490688312403 ;    5.507579721437756     )      (  1.176205898160292   ;     9.58005302024983   )     
     (  8.850613318789467  ;   6.138120176374533    )       (   9.901586470844176    ;    6.273116649590794    ) 
 ( 4.342191824193624   ; 10.474999841021466 )        (   6.267507818537972 ;  6.808627684675905   )  
  (  1.226537599364044 ;   1.1267807821778966  )     (     2.315434210638026    ; 2.4839903554153224   )   
     (    8.468601175553928     ; 9.41523447811239 )     ( 10.92423456315333 ;    5.243564488531792 )   
     (    6.340861052979115     ;    3.0807251618947076    )      (    7.541444875607017 ;   3.6848303212085978   )     
 (  5.361616725607428    ;  1.8391561984920048 )         ( 7.578592979927093 ;     9.416115938719834 )    
   (     3.3973455453062984 ;    5.790477334960926  )    (  4.470585079785801    ;   8.765886218455908   ) 
 (  5.9291206686338445  ;    1.6787570705665047   )     (  3.3991565390791902     ;     4.843595590024259   )     
   (  4.483091948918553 ; 2.0038142608692233  )     (     5.680382821727566    ;  4.952102003722074  )    
     (    8.225029848133389     ; 1.9844148417388743     )         (    8.816255276662588   ;     8.351644119037775  ) 
     (    3.7189308039423676   ;   9.37303017152237 )    (  7.210317968204947     ; 9.375381042629016 )   
     (    7.849685914564779     ;   2.122157810929348     )   ( 8.54736696744288   ; 10.89649394522493   )     
    ( 8.909812568928018   ;   8.902204219094953   )    (   10.837213520221889   ;   3.1468515691094248     )    
  (  10.8502464144058     ;  7.470931079453287    )         (   5.122507589972746  ;    2.887235677377733 )  
     (     5.695198803042403   ;    5.894463839811282     )      (  8.850626022208743   ;  7.92913292697143  )   
   (  9.121074426350676 ; 1.6198617960706687 )    (   4.909621679907694  ;    2.008083852266103 ) 
  (   4.199452342433505 ;   3.3992521782897014     )        (    1.3282358594586576  ;     5.008600656623239   )   
 (   8.304130022899674   ; 1.0655250353349346   )   (  6.63997316760954     ;  3.5406418164715685 )   
 (    8.18222825890579   ;     8.159592568907573    )      (  5.911238337874922   ;   6.867652811143599     )  
   (     8.1893604280971   ;  2.4092092661598987  )         (     2.433536253002795   ;     3.186167837566748    )  
 (    6.688863812767258    ; 9.059355140581735     )     ( 10.079733906901556     ;     1.2569746704774212    )   
 ( 5.6150914046151055     ;   2.0541820066511787     )        (     1.3243854236142796     ; 2.387840954524522  )     
    (     8.2007699330455 ;  8.070521372639272   )       (    5.928119164764856 ;     7.767804535965592  )  
   ( 9.868416889951053     ; 8.402955516190517     )     (  5.286086999981759 ;   6.153025673287203     )  
  (   7.285821691875362   ; 3.7004504760805723 )         ( 7.440477006898162 ;     6.904200456197364    )    
  (  10.58559001098227     ; 6.554552226749799     )       ( 7.7570883341296994  ;     3.3755389347627967   ) 
 ( 3.748748369104704  ; 6.939144769013969  )       (    10.265967854700833    ; 1.6553041588950126  )     
     ( 8.152413986762127  ;    5.501770658492788 )        (   4.6661103235533785    ;    9.65791443786514  )   
     (     4.281524597234327 ; 9.706515089343295  )      (   3.9942198784688143 ; 1.5676081492952612   )   
     (     6.604632472522545    ; 7.828450925594952    )        (     7.957536088154001   ; 2.633669533004356    )    
    (     6.613760500529517   ; 5.799647287789633    )       (  6.930719704612973     ;     9.317220163574579  )  
     (  9.028319940929423     ;  1.906740130304563  )        (    1.616803260705382   ;    9.789569321609582  )    
   (   6.163092765454182  ; 4.34006637398017     )       (   3.372203011118703  ;    9.782129745689959  )    
 (     5.460273292683848  ; 6.594358539314764 )   (   10.195793334341326 ;  8.787893922148445    )    
 (  5.1855755993462544 ; 5.7210038290337994  )       (    3.3820448622352144     ;  1.6144736693796982     )   
 (    3.2884012692020415     ;   8.431864456284032 )     (  9.838223133458452     ; 10.288702644155599  )   
 (   4.426070236229906     ;  10.054661677144182  )       ( 5.065651272510626 ;    1.312800652359031  ) 
  ( 10.152115392664326     ;  1.3399204727140581  )     (     1.8050348317558054 ;    3.2721007327115617 )   
  (   7.268636864066427     ;   8.119479127613088 )      (     9.345849019940617     ; 9.794338342942826     )     
    ( 9.342721539363438 ;    8.816558862010847     )      ( 8.4997874976435     ; 2.8605042130234963    )    
     (  6.386923758037408     ;  4.807398062043772 )       (    7.238275943404813   ;     1.4672579597354165    )     
   ( 7.703809166119955  ; 8.634447159810335   )      (  1.9940462927184701   ;   10.640906113363416    )    
    (    2.8945594313130423 ;     5.07112796274078   )      (  9.626772916483802     ;     5.802940458689434    )   
 (   6.031642660113194 ;     10.038153781556925    )    (     5.052774240690522 ;  7.487141533166384   )    
